number,values_0,values_1,datetime_start,datetime_complete,duration,params_cluster_selection_epsilon,params_min_cluster_size,params_min_dist,params_min_samples,params_n_components,params_n_neighbors,user_attrs_ccc_score,user_attrs_dbcv_score,user_attrs_n_clusters,user_attrs_outlier_ratio,system_attrs_NSGAIISampler:generation,state
43,0.575841432785752,0.20595295864533442,2025-12-22 19:43:08.858884,2025-12-22 19:43:20.436427,0 days 00:00:11.577543,0.3,36,0.18,4,13,42,0.575841432785752,0.20595295864533442,12,0.26119402985074625,0,COMPLETE
44,0.48275398610934434,0.5778649190526197,2025-12-22 19:43:20.438314,2025-12-22 19:43:30.834131,0 days 00:00:10.395817,0.09,12,0.0,11,12,15,0.48275398610934434,0.5778649190526197,48,0.21144278606965175,0,COMPLETE
45,0.596511665512992,0.47885287905104107,2025-12-22 19:43:30.835953,2025-12-22 19:43:41.460361,0 days 00:00:10.624408,0.19,35,0.19,16,12,23,0.596511665512992,0.47885287905104107,14,0.4736318407960199,0,COMPLETE
46,0.5820536213498491,0.4188256533195237,2025-12-22 19:43:41.461802,2025-12-22 19:43:52.687971,0 days 00:00:11.226169,0.06,32,0.24,10,13,31,0.5820536213498491,0.4188256533195237,14,0.3845771144278607,0,COMPLETE
47,0.0,0.5455092165232622,2025-12-22 19:43:52.689818,2025-12-22 19:44:03.225262,0 days 00:00:10.535444,0.27,23,0.14,14,8,24,0.0,0.5455092165232622,2,0.0,0,COMPLETE
48,0.0,0.4860855930057795,2025-12-22 19:44:03.226258,2025-12-22 19:44:13.745978,0 days 00:00:10.519720,0.25,14,0.29,9,14,13,0.0,0.4860855930057795,2,0.0,0,COMPLETE
49,0.5513380904203965,0.4269690522107388,2025-12-22 19:44:13.747215,2025-12-22 19:44:23.546037,0 days 00:00:09.798822,0.05,20,0.08,7,15,7,0.5513380904203965,0.4269690522107388,31,0.13134328358208955,0,COMPLETE
50,0.5461910602747855,0.5892781506931422,2025-12-22 19:44:23.547997,2025-12-22 19:44:33.604176,0 days 00:00:10.056179,0.12,6,0.06,7,8,12,0.5461910602747855,0.5892781506931422,81,0.2208955223880597,1,COMPLETE
51,0.6211109212127164,0.4867399218808389,2025-12-22 19:44:33.605809,2025-12-22 19:44:44.803928,0 days 00:00:11.198119,0.26,27,0.19,16,12,34,0.6211109212127164,0.4867399218808389,14,0.38656716417910447,1,COMPLETE
52,0.8237886340582232,0.38186986523611743,2025-12-22 19:44:44.805550,2025-12-22 19:44:56.823091,0 days 00:00:12.017541,0.08,14,0.21,15,15,31,0.8237886340582232,0.38186986523611743,3,0.001990049751243781,1,COMPLETE
53,0.7254130140129472,0.35811814342151155,2025-12-22 19:44:56.825088,2025-12-22 19:45:07.494353,0 days 00:00:10.669265,0.11,41,0.3,16,12,24,0.7254130140129472,0.35811814342151155,9,0.3641791044776119,1,COMPLETE
54,0.474707301593453,0.253751337151222,2025-12-22 19:45:07.495552,2025-12-22 19:45:18.823581,0 days 00:00:11.328029,0.04,39,0.23,1,14,28,0.474707301593453,0.253751337151222,12,0.23432835820895523,1,COMPLETE
55,0.0,0.22828904561662558,2025-12-22 19:45:18.825243,2025-12-22 19:45:29.428539,0 days 00:00:10.603296,0.18,22,0.24,10,5,31,0.0,0.22828904561662558,2,0.021393034825870648,1,COMPLETE
56,0.0,0.4294904041122926,2025-12-22 19:45:29.429956,2025-12-22 19:45:41.440784,0 days 00:00:12.010828,0.0,21,0.29,8,14,38,0.0,0.4294904041122926,2,0.006467661691542288,1,COMPLETE
57,0.5661727278842494,0.4104904517176549,2025-12-22 19:45:41.442048,2025-12-22 19:45:52.520485,0 days 00:00:11.078437,0.2,11,0.28,5,14,21,0.5661727278842494,0.4104904517176549,43,0.33432835820895523,1,COMPLETE
58,0.5192735480792722,0.23267500363662652,2025-12-22 19:45:52.523700,2025-12-22 19:46:02.112350,0 days 00:00:09.588650,0.3,38,0.14,2,6,13,0.5192735480792722,0.23267500363662652,16,0.2054726368159204,1,COMPLETE
59,0.0,-0.26588694244362754,2025-12-22 19:46:02.113617,2025-12-22 19:46:11.222416,0 days 00:00:09.108799,0.11,31,0.24,20,3,8,0.0,-0.26588694244362754,2,0.07562189054726368,1,COMPLETE
60,0.5241008897737635,0.47644588090134754,2025-12-22 19:46:11.224283,2025-12-22 19:46:23.464955,0 days 00:00:12.240672,0.2,8,0.09,8,14,46,0.5241008897737635,0.47644588090134754,41,0.3024875621890547,1,COMPLETE
61,0.49473317211248335,0.04172384080311952,2025-12-22 19:46:23.466220,2025-12-22 19:46:34.025482,0 days 00:00:10.559262,0.18,31,0.14,1,6,33,0.49473317211248335,0.04172384080311952,20,0.1925373134328358,1,COMPLETE
62,0.4188386029387634,0.5345395039885104,2025-12-22 19:46:34.027338,2025-12-22 19:46:47.582060,0 days 00:00:13.554722,0.0,2,0.07,2,12,24,0.4188386029387634,0.5345395039885104,228,0.17761194029850746,1,COMPLETE
63,0.7276306510625382,0.3672567615186126,2025-12-22 19:46:47.583669,2025-12-22 19:46:57.622585,0 days 00:00:10.038916,0.11,47,0.2,11,6,22,0.7276306510625382,0.3672567615186126,10,0.3328358208955224,1,COMPLETE
64,0.4728099269912616,0.4674824752643929,2025-12-22 19:46:57.624308,2025-12-22 19:47:06.236735,0 days 00:00:08.612427,0.17,36,0.16,4,13,3,0.4728099269912616,0.4674824752643929,18,0.14427860696517414,1,COMPLETE
65,0.0,0.2029890538992743,2025-12-22 19:47:06.238631,2025-12-22 19:47:16.640556,0 days 00:00:10.401925,0.17,23,0.22,6,4,31,0.0,0.2029890538992743,2,0.010945273631840797,1,COMPLETE
66,0.6120772459292829,0.4552951878444649,2025-12-22 19:47:16.642354,2025-12-22 19:47:26.385253,0 days 00:00:09.742899,0.2,33,0.09,20,5,18,0.6120772459292829,0.4552951878444649,11,0.24477611940298508,1,COMPLETE
67,0.502862901952827,0.5215184446985172,2025-12-22 19:47:26.386988,2025-12-22 19:47:37.679897,0 days 00:00:11.292909,0.27,8,0.09,8,14,23,0.502862901952827,0.5215184446985172,52,0.26417910447761195,1,COMPLETE
68,0.47688130093898384,0.6204276045689004,2025-12-22 19:47:37.681906,2025-12-22 19:47:47.882592,0 days 00:00:10.200686,0.08,3,0.09,9,7,14,0.47688130093898384,0.6204276045689004,70,0.2975124378109453,1,COMPLETE
69,0.6291760493861621,0.5255594195022195,2025-12-22 19:47:47.884230,2025-12-22 19:47:57.500172,0 days 00:00:09.615942,0.04,42,0.06,16,9,12,0.6291760493861621,0.5255594195022195,11,0.19950248756218905,1,COMPLETE
70,0.5697528767424221,0.4175081744750793,2025-12-22 19:47:57.501864,2025-12-22 19:48:05.794799,0 days 00:00:08.292935,0.03,47,0.0,18,7,3,0.5697528767424221,0.4175081744750793,13,0.19502487562189055,1,COMPLETE
71,0.484039412207479,0.4448098287544508,2025-12-22 19:48:05.796797,2025-12-22 19:48:14.512273,0 days 00:00:08.715476,0.22,20,0.06,14,2,7,0.484039412207479,0.4448098287544508,29,0.20945273631840797,1,COMPLETE
72,0.5396294622022642,0.2754696317725523,2025-12-22 19:48:14.513675,2025-12-22 19:48:23.542117,0 days 00:00:09.028442,0.11,47,0.09,20,5,9,0.5396294622022642,0.2754696317725523,11,0.3611940298507463,1,COMPLETE
73,0.5391097101726652,0.40192731560802386,2025-12-22 19:48:23.543932,2025-12-22 19:48:33.914393,0 days 00:00:10.370461,0.18,31,0.06,5,10,21,0.5391097101726652,0.40192731560802386,17,0.1736318407960199,1,COMPLETE
74,0.7887390543686826,0.2532245573373515,2025-12-22 19:48:33.915812,2025-12-22 19:48:44.915519,0 days 00:00:10.999707,0.12,28,0.19,12,8,47,0.7887390543686826,0.2532245573373515,9,0.24577114427860697,1,COMPLETE
75,0.5394902255016051,0.361592662851167,2025-12-22 19:48:44.917249,2025-12-22 19:48:54.697199,0 days 00:00:09.779950,0.18,31,0.06,10,5,18,0.5394902255016051,0.361592662851167,19,0.20348258706467662,1,COMPLETE
76,0.5392127205052822,0.2981114316803515,2025-12-22 19:48:54.698643,2025-12-22 19:49:05.776525,0 days 00:00:11.077882,0.05,28,0.22,17,10,42,0.5392127205052822,0.2981114316803515,11,0.3492537313432836,1,COMPLETE
77,0.0,0.5455092165232622,2025-12-22 19:49:05.777931,2025-12-22 19:49:16.313058,0 days 00:00:10.535127,0.03,23,0.14,7,8,24,0.0,0.5455092165232622,2,0.0,1,COMPLETE
78,0.519644046771804,0.35430099723250086,2025-12-22 19:49:16.314376,2025-12-22 19:49:26.278980,0 days 00:00:09.964604,0.17,25,0.23,10,8,18,0.519644046771804,0.35430099723250086,13,0.2054726368159204,1,COMPLETE
79,0.6963625893200925,0.28554679544012074,2025-12-22 19:49:26.280502,2025-12-22 19:49:36.461959,0 days 00:00:10.181457,0.05,38,0.29,9,14,13,0.6963625893200925,0.28554679544012074,12,0.27114427860696516,1,COMPLETE
80,0.5110077952069633,0.344269004313106,2025-12-22 19:49:36.463370,2025-12-22 19:49:47.115835,0 days 00:00:10.652465,0.17,20,0.06,2,13,18,0.5110077952069633,0.344269004313106,31,0.1472636815920398,1,COMPLETE
81,0.44707275942746894,0.4661304791175142,2025-12-22 19:49:47.117355,2025-12-22 19:49:59.284842,0 days 00:00:12.167487,0.08,3,0.19,2,2,24,0.44707275942746894,0.4661304791175142,218,0.19054726368159203,1,COMPLETE
82,0.5118879629447867,-0.040945891836110505,2025-12-22 19:49:59.286638,2025-12-22 19:50:09.916820,0 days 00:00:10.630182,0.22,46,0.14,1,8,33,0.5118879629447867,-0.040945891836110505,12,0.1582089552238806,1,COMPLETE
83,0.6310111521675892,0.440478140973481,2025-12-22 19:50:09.918664,2025-12-22 19:50:20.505111,0 days 00:00:10.586447,0.24,44,0.03,13,8,34,0.6310111521675892,0.440478140973481,13,0.28258706467661693,1,COMPLETE
84,0.0,0.0532993899658744,2025-12-22 19:50:20.506467,2025-12-22 19:50:29.847651,0 days 00:00:09.341184,0.05,42,0.23,7,9,7,0.0,0.0532993899658744,2,0.049253731343283584,1,COMPLETE
85,0.6650363030982795,0.4966300794531555,2025-12-22 19:50:29.849422,2025-12-22 19:50:41.669023,0 days 00:00:11.819601,0.19,28,0.22,16,14,42,0.6650363030982795,0.4966300794531555,12,0.31791044776119404,1,COMPLETE
86,0.5704561541133327,0.49953137468515885,2025-12-22 19:50:41.670428,2025-12-22 19:50:52.943885,0 days 00:00:11.273457,0.06,32,0.05,10,13,31,0.5704561541133327,0.49953137468515885,16,0.19900497512437812,1,COMPLETE
87,0.6951238022589503,0.3527588997949729,2025-12-22 19:50:52.945607,2025-12-22 19:51:03.556756,0 days 00:00:10.611149,0.11,42,0.23,8,10,28,0.6951238022589503,0.3527588997949729,10,0.31343283582089554,1,COMPLETE
88,0.47005947683872634,0.5396750918689147,2025-12-22 19:51:03.558056,2025-12-22 19:51:14.157005,0 days 00:00:10.598949,0.21,3,0.27,4,10,13,0.47005947683872634,0.5396750918689147,108,0.2900497512437811,1,COMPLETE
89,0.5050503575801575,0.5219870885226306,2025-12-22 19:51:14.158816,2025-12-22 19:51:25.232169,0 days 00:00:11.073353,0.06,2,0.18,12,6,49,0.5050503575801575,0.5219870885226306,41,0.45870646766169154,1,COMPLETE
90,0.5194141666022788,0.2916004862135788,2025-12-22 19:51:25.233561,2025-12-22 19:51:33.569274,0 days 00:00:08.335713,0.12,49,0.23,1,10,3,0.5194141666022788,0.2916004862135788,16,0.3049751243781095,1,COMPLETE
91,0.5144593720080639,0.15132431702431728,2025-12-22 19:51:33.571015,2025-12-22 19:51:42.585632,0 days 00:00:09.014617,0.19,35,0.19,16,2,11,0.5144593720080639,0.15132431702431728,11,0.26318407960199003,1,COMPLETE
92,0.6077818616397407,0.27470301357841226,2025-12-22 19:51:42.587056,2025-12-22 19:51:53.667550,0 days 00:00:11.080494,0.22,46,0.05,6,7,48,0.6077818616397407,0.27470301357841226,10,0.2099502487562189,1,COMPLETE
93,0.8460159746515313,-0.1550695234156332,2025-12-22 19:51:53.669211,2025-12-22 19:52:04.749757,0 days 00:00:11.080546,0.06,12,0.24,10,6,42,0.8460159746515313,-0.1550695234156332,3,0.010945273631840797,1,COMPLETE
94,0.5008226769732184,0.5534970155877369,2025-12-22 19:52:04.751566,2025-12-22 19:52:14.451390,0 days 00:00:09.699824,0.25,2,0.18,9,11,8,0.5008226769732184,0.5534970155877369,64,0.2935323383084577,1,COMPLETE
95,0.46804489157052326,0.16161030155931985,2025-12-22 19:52:14.453337,2025-12-22 19:52:24.034187,0 days 00:00:09.580850,0.02,25,0.21,10,3,18,0.46804489157052326,0.16161030155931985,14,0.21791044776119403,1,COMPLETE
96,0.6190525538369971,0.473152037387945,2025-12-22 19:52:24.035899,2025-12-22 19:52:35.704618,0 days 00:00:11.668719,0.17,34,0.22,12,14,36,0.6190525538369971,0.473152037387945,12,0.3945273631840796,1,COMPLETE
97,0.6149813023959516,0.34170416106522755,2025-12-22 19:52:35.706355,2025-12-22 19:52:46.080839,0 days 00:00:10.374484,0.18,30,0.14,11,8,24,0.6149813023959516,0.34170416106522755,15,0.24875621890547264,1,COMPLETE
98,0.5690945314581467,0.5128832608469318,2025-12-22 19:52:46.081976,2025-12-22 19:52:56.791605,0 days 00:00:10.709629,0.24,38,0.03,19,7,34,0.5690945314581467,0.5128832608469318,14,0.37711442786069654,1,COMPLETE
99,0.5317059260987637,0.053246750848126904,2025-12-22 19:52:56.793350,2025-12-22 19:53:07.394838,0 days 00:00:10.601488,0.22,27,0.14,1,6,34,0.5317059260987637,0.053246750848126904,24,0.19154228855721392,1,COMPLETE
100,0.6899811982165328,0.39388920015258444,2025-12-22 19:53:07.396658,2025-12-22 19:53:17.873893,0 days 00:00:10.477235,0.11,47,0.11,11,12,18,0.6899811982165328,0.39388920015258444,10,0.19402985074626866,2,COMPLETE
101,0.6495732743149698,0.29113264670013705,2025-12-22 19:53:17.875808,2025-12-22 19:53:27.574873,0 days 00:00:09.699065,0.09,41,0.2,11,6,15,0.6495732743149698,0.29113264670013705,10,0.24925373134328357,2,COMPLETE
102,0.7558245824140537,0.45012846035372706,2025-12-22 19:53:27.576564,2025-12-22 19:53:39.354267,0 days 00:00:11.777703,0.25,47,0.18,11,11,49,0.7558245824140537,0.45012846035372706,9,0.30696517412935326,2,COMPLETE
103,0.4504232787595654,0.5818691726241629,2025-12-22 19:53:39.355782,2025-12-22 19:53:49.373898,0 days 00:00:10.018116,0.19,2,0.18,9,14,8,0.4504232787595654,0.5818691726241629,64,0.29502487562189056,2,COMPLETE
104,0.5042892749377593,0.5100694319864155,2025-12-22 19:53:49.378064,2025-12-22 19:54:00.648671,0 days 00:00:11.270607,0.27,6,0.07,8,14,23,0.5042892749377593,0.5100694319864155,52,0.2417910447761194,2,COMPLETE
105,0.7114637873227562,0.3386501794988148,2025-12-22 19:54:00.650278,2025-12-22 19:54:10.666756,0 days 00:00:10.016478,0.09,42,0.3,11,6,22,0.7114637873227562,0.3386501794988148,10,0.34875621890547265,2,COMPLETE
106,0.7169332924397389,0.28581700897516255,2025-12-22 19:54:10.668177,2025-12-22 19:54:21.086268,0 days 00:00:10.418091,0.23,44,0.18,17,4,42,0.7169332924397389,0.28581700897516255,9,0.30398009950248756,2,COMPLETE
107,0.6315637955669686,0.36345663699057273,2025-12-22 19:54:21.088149,2025-12-22 19:54:30.428872,0 days 00:00:09.340723,0.12,33,0.27,20,5,12,0.6315637955669686,0.36345663699057273,10,0.3447761194029851,2,COMPLETE
108,0.8243195397671446,0.07860479637128946,2025-12-22 19:54:30.430138,2025-12-22 19:54:41.265114,0 days 00:00:10.834976,0.08,14,0.21,15,8,31,0.8243195397671446,0.07860479637128946,3,0.014427860696517412,2,COMPLETE
109,0.5421575769878619,0.4597545470133661,2025-12-22 19:54:41.266441,2025-12-22 19:54:53.442247,0 days 00:00:12.175806,0.08,14,0.3,15,15,42,0.5421575769878619,0.4597545470133661,24,0.436318407960199,2,COMPLETE
110,0.5516452423295481,0.4872068784506502,2025-12-22 19:54:53.443635,2025-12-22 19:55:03.799918,0 days 00:00:10.356283,0.21,24,0.07,12,11,18,0.5516452423295481,0.4872068784506502,23,0.25422885572139303,2,COMPLETE
111,0.6812978980331023,0.22323766099330355,2025-12-22 19:55:03.801755,2025-12-22 19:55:13.020017,0 days 00:00:09.218262,0.22,20,0.2,10,6,7,0.6812978980331023,0.22323766099330355,3,0.003482587064676617,2,COMPLETE
112,0.63649165333815,0.45703092876926654,2025-12-22 19:55:13.021868,2025-12-22 19:55:22.426217,0 days 00:00:09.404349,0.2,36,0.16,14,13,7,0.63649165333815,0.45703092876926654,14,0.2537313432835821,2,COMPLETE
113,0.8269448086205721,0.3745176040941119,2025-12-22 19:55:22.428179,2025-12-22 19:55:33.417000,0 days 00:00:10.988821,0.21,2,0.24,14,14,18,0.8269448086205721,0.3745176040941119,3,0.0,2,COMPLETE
114,0.577525809741622,0.4090564810576363,2025-12-22 19:55:33.418675,2025-12-22 19:55:44.018129,0 days 00:00:10.599454,0.11,47,0.03,11,8,34,0.577525809741622,0.4090564810576363,11,0.23681592039800994,2,COMPLETE
115,0.5638416902219625,0.5130355952001855,2025-12-22 19:55:44.019683,2025-12-22 19:55:54.463864,0 days 00:00:10.444181,0.12,14,0.04,9,14,13,0.5638416902219625,0.5130355952001855,41,0.22338308457711442,2,COMPLETE
116,0.7319323096011922,0.09989313121596259,2025-12-22 19:55:54.466228,2025-12-22 19:56:04.885407,0 days 00:00:10.419179,0.25,38,0.29,9,3,49,0.7319323096011922,0.09989313121596259,11,0.32587064676616917,2,COMPLETE
117,0.5419752968008134,0.47249435190655165,2025-12-22 19:56:04.887513,2025-12-22 19:56:13.955124,0 days 00:00:09.067611,0.19,26,0.05,7,8,7,0.5419752968008134,0.47249435190655165,29,0.15422885572139303,2,COMPLETE
118,0.5354138319243138,0.3963006463022253,2025-12-22 19:56:13.956956,2025-12-22 19:56:23.627301,0 days 00:00:09.670345,0.12,30,0.06,7,8,12,0.5354138319243138,0.3963006463022253,17,0.0845771144278607,2,COMPLETE
119,0.4291623901277742,0.5392049435902924,2025-12-22 19:56:23.628923,2025-12-22 19:56:34.352544,0 days 00:00:10.723621,0.03,2,0.14,7,8,24,0.4291623901277742,0.5392049435902924,77,0.3208955223880597,2,COMPLETE
120,0.0,0.24178493677650967,2025-12-22 19:56:34.354154,2025-12-22 19:56:45.817829,0 days 00:00:11.463675,0.2,23,0.09,8,9,46,0.0,0.24178493677650967,2,0.0,2,COMPLETE
121,0.6237101683228657,0.4297656211065318,2025-12-22 19:56:45.819125,2025-12-22 19:56:55.516950,0 days 00:00:09.697825,0.24,38,0.09,9,7,14,0.6237101683228657,0.4297656211065318,16,0.30398009950248756,2,COMPLETE
122,0.8269448086205721,0.6198184527308173,2025-12-22 19:56:55.519360,2025-12-22 19:57:06.066870,0 days 00:00:10.547510,0.21,2,0.18,12,11,18,0.8269448086205721,0.6198184527308173,3,0.0,2,COMPLETE
123,0.5334190805204904,0.5829302673211298,2025-12-22 19:57:06.068707,2025-12-22 19:57:17.013001,0 days 00:00:10.944294,0.0,14,0.21,15,11,31,0.5334190805204904,0.5829302673211298,28,0.42338308457711443,2,COMPLETE
124,0.7026172864337324,0.3707184991077919,2025-12-22 19:57:17.014819,2025-12-22 19:57:27.038804,0 days 00:00:10.023985,0.11,34,0.2,11,6,22,0.7026172864337324,0.3707184991077919,11,0.3154228855721393,2,COMPLETE
125,0.6670288030288231,0.29780651207876097,2025-12-22 19:57:27.040643,2025-12-22 19:57:37.361155,0 days 00:00:10.320512,0.12,35,0.14,7,8,23,0.6670288030288231,0.29780651207876097,13,0.23980099502487562,2,COMPLETE
126,0.577525809741622,0.4090564810576363,2025-12-22 19:57:37.362321,2025-12-22 19:57:47.968566,0 days 00:00:10.606245,0.24,44,0.03,11,8,34,0.577525809741622,0.4090564810576363,11,0.23681592039800994,2,COMPLETE
127,0.5030341588776711,0.37398098778795197,2025-12-22 19:57:47.970081,2025-12-22 19:57:58.865079,0 days 00:00:10.894998,0.13,28,0.19,8,6,47,0.5030341588776711,0.37398098778795197,21,0.34875621890547265,2,COMPLETE
128,0.6591400343694611,0.4333773569231882,2025-12-22 19:57:58.866506,2025-12-22 19:58:10.802988,0 days 00:00:11.936482,0.12,28,0.22,12,14,47,0.6591400343694611,0.4333773569231882,13,0.38308457711442784,2,COMPLETE
129,0.5836583947184455,0.5096872922523433,2025-12-22 19:58:10.804696,2025-12-22 19:58:21.465666,0 days 00:00:10.660970,0.23,35,0.06,16,12,23,0.5836583947184455,0.5096872922523433,12,0.31044776119402984,2,COMPLETE
130,0.4947654495058349,0.28016033234423365,2025-12-22 19:58:21.467412,2025-12-22 19:58:31.251375,0 days 00:00:09.783963,0.04,42,0.06,4,11,12,0.4947654495058349,0.28016033234423365,16,0.10845771144278607,2,COMPLETE
131,0.7038074687905704,0.0577701777862611,2025-12-22 19:58:31.253218,2025-12-22 19:58:42.062720,0 days 00:00:10.809502,0.17,47,0.16,4,13,22,0.7038074687905704,0.0577701777862611,9,0.21194029850746268,2,COMPLETE
132,0.8269448086205721,0.5068141784410313,2025-12-22 19:58:42.064254,2025-12-22 19:58:53.091645,0 days 00:00:11.027391,0.04,2,0.07,16,12,24,0.8269448086205721,0.5068141784410313,3,0.0,2,COMPLETE
133,0.4016696226409753,0.43271040953042916,2025-12-22 19:58:53.093456,2025-12-22 19:59:04.807503,0 days 00:00:11.714047,0.21,2,0.07,2,11,24,0.4016696226409753,0.43271040953042916,122,0.0890547263681592,2,COMPLETE
134,0.6055239297308654,0.2808863085125143,2025-12-22 19:59:04.809476,2025-12-22 19:59:15.712509,0 days 00:00:10.903033,0.08,46,0.05,6,6,48,0.6055239297308654,0.2808863085125143,13,0.2407960199004975,2,COMPLETE
135,0.4698657950743144,0.5655086572588772,2025-12-22 19:59:15.714188,2025-12-22 19:59:26.807361,0 days 00:00:11.093173,0.25,14,0.19,19,14,25,0.4698657950743144,0.5655086572588772,25,0.4228855721393035,2,COMPLETE
136,0.6283340966885,0.30767975562035005,2025-12-22 19:59:26.808778,2025-12-22 19:59:37.242943,0 days 00:00:10.434165,0.09,38,0.29,3,14,15,0.6283340966885,0.30767975562035005,15,0.30398009950248756,2,COMPLETE
137,0.0,0.3099550404734933,2025-12-22 19:59:37.244771,2025-12-22 19:59:48.275457,0 days 00:00:11.030686,0.04,2,0.06,17,12,24,0.0,0.3099550404734933,2,0.0,2,COMPLETE
138,0.7589903251947203,0.3607351618582871,2025-12-22 19:59:48.277135,2025-12-22 19:59:59.256877,0 days 00:00:10.979742,0.24,44,0.25,12,8,47,0.7589903251947203,0.3607351618582871,9,0.3318407960199005,2,COMPLETE
139,0.7185418798220536,0.246816155287595,2025-12-22 19:59:59.258177,2025-12-22 20:00:09.897077,0 days 00:00:10.638900,0.0,38,0.29,9,12,24,0.7185418798220536,0.246816155287595,10,0.33432835820895523,2,COMPLETE
140,0.4978100339789562,0.5394428185300085,2025-12-22 20:00:09.898145,2025-12-22 20:00:19.558831,0 days 00:00:09.660686,0.19,12,0.11,10,6,12,0.4978100339789562,0.5394428185300085,43,0.25970149253731345,2,COMPLETE
141,0.5303509773969717,0.38751625941532014,2025-12-22 20:00:19.560549,2025-12-22 20:00:29.443089,0 days 00:00:09.882540,0.21,12,0.27,4,10,13,0.5303509773969717,0.38751625941532014,38,0.2810945273631841,2,COMPLETE
142,0.44462442308593847,0.535678447966965,2025-12-22 20:00:29.444746,2025-12-22 20:00:43.320332,0 days 00:00:13.875586,0.0,2,0.07,2,13,24,0.44462442308593847,0.535678447966965,240,0.20049751243781094,2,COMPLETE
143,0.5907160348756667,0.38080324949251804,2025-12-22 20:00:43.322552,2025-12-22 20:00:51.836352,0 days 00:00:08.513800,0.05,38,0.09,9,7,4,0.5907160348756667,0.38080324949251804,17,0.20945273631840797,2,COMPLETE
144,0.6309426897969116,0.4178119328207328,2025-12-22 20:00:51.838080,2025-12-22 20:01:02.555825,0 days 00:00:10.717745,0.06,41,0.24,16,6,42,0.6309426897969116,0.4178119328207328,11,0.36268656716417913,2,COMPLETE
145,0.0,0.07940501997656399,2025-12-22 20:01:02.556935,2025-12-22 20:01:13.308837,0 days 00:00:10.751902,0.08,3,0.26,18,4,38,0.0,0.07940501997656399,2,0.018407960199004977,2,COMPLETE
146,0.5340683320283007,0.5352877300282599,2025-12-22 20:01:13.310764,2025-12-22 20:01:25.364148,0 days 00:00:12.053384,0.2,8,0.14,14,14,46,0.5340683320283007,0.5352877300282599,29,0.4059701492537313,2,COMPLETE
147,0.6108623534141717,0.3219587522150131,2025-12-22 20:01:25.365190,2025-12-22 20:01:36.050456,0 days 00:00:10.685266,0.11,47,0.2,12,8,38,0.6108623534141717,0.3219587522150131,11,0.32587064676616917,2,COMPLETE
148,0.8875719781734257,-0.36086612487439373,2025-12-22 20:01:36.052192,2025-12-22 20:01:46.579928,0 days 00:00:10.527736,0.12,27,0.19,2,8,24,0.8875719781734257,-0.36086612487439373,3,0.024875621890547265,2,COMPLETE
149,0.5457559492019699,0.23062909215054347,2025-12-22 20:01:46.581890,2025-12-22 20:01:57.271914,0 days 00:00:10.690024,0.12,28,0.19,11,5,47,0.5457559492019699,0.23062909215054347,15,0.36517412935323385,2,COMPLETE
150,0.5008226769732184,0.5534970155877369,2025-12-22 20:01:57.273899,2025-12-22 20:02:07.008183,0 days 00:00:09.734284,0.25,2,0.18,9,11,8,0.5008226769732184,0.5534970155877369,64,0.2935323383084577,3,COMPLETE
151,0.0,0.5981918865712935,2025-12-22 20:02:07.010062,2025-12-22 20:02:18.441654,0 days 00:00:11.431592,0.12,14,0.16,19,14,25,0.0,0.5981918865712935,2,0.014925373134328358,3,COMPLETE
152,0.0,0.3099550404734933,2025-12-22 20:02:18.442974,2025-12-22 20:02:29.502855,0 days 00:00:11.059881,0.16,23,0.06,16,12,24,0.0,0.3099550404734933,2,0.0,3,COMPLETE
153,0.0,0.4853705130618536,2025-12-22 20:02:29.504649,2025-12-22 20:02:39.891775,0 days 00:00:10.387126,0.04,31,0.24,14,14,12,0.0,0.4853705130618536,2,0.04626865671641791,3,COMPLETE
154,0.6119505546046078,0.48075268668101895,2025-12-22 20:02:39.893549,2025-12-22 20:02:50.779264,0 days 00:00:10.885715,0.12,28,0.22,12,14,22,0.6119505546046078,0.48075268668101895,18,0.3706467661691542,3,COMPLETE
155,0.6271536024439879,0.40479211772331947,2025-12-22 20:02:50.781090,2025-12-22 20:03:00.789821,0 days 00:00:10.008731,0.11,28,0.23,11,6,22,0.6271536024439879,0.40479211772331947,14,0.2945273631840796,3,COMPLETE
156,0.6089557854817766,0.3675630503081026,2025-12-22 20:03:00.791511,2025-12-22 20:03:12.933186,0 days 00:00:12.141675,0.19,47,0.18,9,14,49,0.6089557854817766,0.3675630503081026,8,0.22238805970149253,3,COMPLETE
157,0.0,0.32229771978145005,2025-12-22 20:03:12.935626,2025-12-22 20:03:22.164781,0 days 00:00:09.229155,0.1,14,0.21,19,8,7,0.0,0.32229771978145005,2,0.0,3,COMPLETE
158,0.5500122783483254,0.5539898213607953,2025-12-22 20:03:22.166168,2025-12-22 20:03:30.987228,0 days 00:00:08.821060,0.04,2,0.05,16,12,4,0.5500122783483254,0.5539898213607953,33,0.1318407960199005,3,COMPLETE
159,0.693018347607356,0.28989792284000887,2025-12-22 20:03:30.989081,2025-12-22 20:03:41.789891,0 days 00:00:10.800810,0.25,41,0.3,11,12,24,0.693018347607356,0.28989792284000887,10,0.35870646766169156,3,COMPLETE
160,0.5812781948622866,0.38971976182362184,2025-12-22 20:03:41.791523,2025-12-22 20:03:52.543178,0 days 00:00:10.751655,0.21,38,0.03,12,7,34,0.5812781948622866,0.38971976182362184,10,0.20398009950248755,3,COMPLETE
