number,values_0,values_1,datetime_start,datetime_complete,duration,params_cluster_selection_epsilon,params_min_cluster_size,params_min_dist,params_min_samples,params_n_components,params_n_neighbors,user_attrs_ccc_score,user_attrs_dbcv_score,user_attrs_n_clusters,user_attrs_outlier_ratio,system_attrs_NSGAIISampler:generation,state
122,0.4430167022930893,0.25299559793255566,2025-12-22 20:00:25.169162,2025-12-22 20:00:36.007290,0 days 00:00:10.838128,0.25,8,0.12,1,6,29,0.4430167022930893,0.25299559793255566,50,0.09502487562189055,2,COMPLETE
123,0.0,0.8797514597746144,2025-12-22 20:00:36.009143,2025-12-22 20:00:45.823326,0 days 00:00:09.814183,0.02,35,0.15,13,6,11,0.0,0.8797514597746144,2,0.0,2,COMPLETE
124,0.0,0.9452658501833496,2025-12-22 20:00:45.824654,2025-12-22 20:00:57.917284,0 days 00:00:12.092630,0.07,38,0.15,7,12,50,0.0,0.9452658501833496,2,0.0,2,COMPLETE
125,0.5526107983073305,0.41677879018019504,2025-12-22 20:00:57.918631,2025-12-22 20:01:10.578589,0 days 00:00:12.659958,0.01,44,0.01,3,15,50,0.5526107983073305,0.41677879018019504,16,0.21592039800995025,2,COMPLETE
126,0.4530174742672757,0.5287692137132812,2025-12-22 20:01:10.580054,2025-12-22 20:01:21.624079,0 days 00:00:11.044025,0.04,6,0.03,3,7,18,0.4530174742672757,0.5287692137132812,100,0.11990049751243781,2,COMPLETE
127,0.0,0.9327511615982212,2025-12-22 20:01:21.625936,2025-12-22 20:01:32.642167,0 days 00:00:11.016231,0.04,6,0.13,14,10,26,0.0,0.9327511615982212,2,0.0,2,COMPLETE
128,0.0,0.9346504804988058,2025-12-22 20:01:32.643791,2025-12-22 20:01:44.689817,0 days 00:00:12.046026,0.29,7,0.18,6,14,34,0.0,0.9346504804988058,2,0.0,2,COMPLETE
129,0.0,0.9332319946474712,2025-12-22 20:01:44.691051,2025-12-22 20:01:57.093607,0 days 00:00:12.402556,0.15,14,0.2,7,13,50,0.0,0.9332319946474712,2,0.0,2,COMPLETE
130,0.0,0.8871074351810507,2025-12-22 20:01:57.094978,2025-12-22 20:02:08.345650,0 days 00:00:11.250672,0.12,45,0.29,18,8,39,0.0,0.8871074351810507,2,0.0,2,COMPLETE
131,0.0,0.9456573637895768,2025-12-22 20:02:08.347624,2025-12-22 20:02:20.087816,0 days 00:00:11.740192,0.13,40,0.08,6,13,31,0.0,0.9456573637895768,2,0.0,2,COMPLETE
132,0.0,0.9383737078419182,2025-12-22 20:02:20.089083,2025-12-22 20:02:31.616354,0 days 00:00:11.527271,0.13,44,0.02,6,14,24,0.0,0.9383737078419182,2,0.0,2,COMPLETE
133,0.0,0.9206832144061808,2025-12-22 20:02:31.617625,2025-12-22 20:02:42.897935,0 days 00:00:11.280310,0.26,38,0.19,2,9,34,0.0,0.9206832144061808,2,0.0,2,COMPLETE
134,0.5531212082930141,0.32879839379920217,2025-12-22 20:02:42.899344,2025-12-22 20:02:52.973024,0 days 00:00:10.073680,0.05,20,0.09,1,10,12,0.5531212082930141,0.32879839379920217,36,0.13482587064676618,2,COMPLETE
135,0.0,0.9168811917079506,2025-12-22 20:02:52.974465,2025-12-22 20:03:03.965248,0 days 00:00:10.990783,0.21,27,0.14,5,7,28,0.0,0.9168811917079506,2,0.0,2,COMPLETE
136,0.5848334521503741,0.5032357937412164,2025-12-22 20:03:03.967212,2025-12-22 20:03:13.178426,0 days 00:00:09.211214,0.24,42,0.01,14,15,4,0.5848334521503741,0.5032357937412164,14,0.15970149253731344,2,COMPLETE
137,0.0,0.9577789552701905,2025-12-22 20:03:13.179830,2025-12-22 20:03:24.463231,0 days 00:00:11.283401,0.04,6,0.03,14,8,41,0.0,0.9577789552701905,2,0.0,2,COMPLETE
138,0.5045972478229982,0.6287443581619275,2025-12-22 20:03:24.464672,2025-12-22 20:03:33.521465,0 days 00:00:09.056793,0.06,2,0.08,8,2,4,0.5045972478229982,0.6287443581619275,93,0.22139303482587064,2,COMPLETE
139,0.0,0.9317530375677862,2025-12-22 20:03:33.522937,2025-12-22 20:03:45.012271,0 days 00:00:11.489334,0.03,45,0.08,14,8,49,0.0,0.9317530375677862,2,0.0,2,COMPLETE
140,0.0,0.9400148129545808,2025-12-22 20:03:45.014250,2025-12-22 20:03:57.787957,0 days 00:00:12.773707,0.06,8,0.24,3,15,46,0.0,0.9400148129545808,2,0.0,2,COMPLETE
141,0.0,0.9312846563079682,2025-12-22 20:03:57.789815,2025-12-22 20:04:09.385624,0 days 00:00:11.595809,0.03,30,0.15,1,8,49,0.0,0.9312846563079682,2,0.0,2,COMPLETE
142,0.0,0.9505574432717591,2025-12-22 20:04:09.387078,2025-12-22 20:04:21.712115,0 days 00:00:12.325037,0.29,41,0.0,13,15,34,0.0,0.9505574432717591,2,0.0,2,COMPLETE
143,0.5264307938068824,0.5962282101082851,2025-12-22 20:04:21.714070,2025-12-22 20:04:32.987576,0 days 00:00:11.273506,0.04,6,0.03,7,7,28,0.5264307938068824,0.5962282101082851,60,0.22139303482587064,2,COMPLETE
144,0.7548697486594634,0.3240071393708278,2025-12-22 20:04:32.989108,2025-12-22 20:04:43.878954,0 days 00:00:10.889846,0.18,37,0.02,4,9,25,0.7548697486594634,0.3240071393708278,13,0.10149253731343283,2,COMPLETE
145,0.0,0.937158471597484,2025-12-22 20:04:43.880689,2025-12-22 20:04:55.552408,0 days 00:00:11.671719,0.27,42,0.22,9,9,45,0.0,0.937158471597484,2,0.0,2,COMPLETE
146,0.0,0.9154452079271918,2025-12-22 20:04:55.553779,2025-12-22 20:05:06.655316,0 days 00:00:11.101537,0.3,34,0.19,10,11,24,0.0,0.9154452079271918,2,0.0,2,COMPLETE
147,0.47748820778827017,0.29224202672844884,2025-12-22 20:05:06.656559,2025-12-22 20:05:17.629272,0 days 00:00:10.972713,0.19,7,0.23,10,15,2,0.47748820778827017,0.29224202672844884,48,0.5796019900497512,2,COMPLETE
148,0.0,0.9419400488455735,2025-12-22 20:05:17.631334,2025-12-22 20:05:29.138476,0 days 00:00:11.507142,0.15,14,0.05,9,7,44,0.0,0.9419400488455735,2,0.0,2,COMPLETE
149,0.5559024766296448,0.427734792357207,2025-12-22 20:05:29.140444,2025-12-22 20:05:37.886094,0 days 00:00:08.745650,0.22,30,0.08,6,8,4,0.5559024766296448,0.427734792357207,22,0.16019900497512438,2,COMPLETE
150,0.5028928147851429,0.3640203637123829,2025-12-22 20:05:37.887773,2025-12-22 20:05:49.396098,0 days 00:00:11.508325,0.05,8,0.09,2,10,32,0.5028928147851429,0.3640203637123829,75,0.18208955223880596,3,COMPLETE
151,0.4299486054161633,0.5841478952484531,2025-12-22 20:05:49.397314,2025-12-22 20:06:01.281265,0 days 00:00:11.883951,0.04,6,0.02,4,13,28,0.4299486054161633,0.5841478952484531,79,0.1736318407960199,3,COMPLETE
152,0.0,0.9496610871586029,2025-12-22 20:06:01.283131,2025-12-22 20:06:13.017588,0 days 00:00:11.734457,0.26,44,0.02,10,9,50,0.0,0.9496610871586029,2,0.0,3,COMPLETE
153,0.0,0.840790841356208,2025-12-22 20:06:13.019335,2025-12-22 20:06:23.372498,0 days 00:00:10.353163,0.15,45,0.08,14,2,34,0.0,0.840790841356208,2,0.0,3,COMPLETE
154,0.5731610197950009,0.4490343123375771,2025-12-22 20:06:23.374330,2025-12-22 20:06:32.006994,0 days 00:00:08.632664,0.05,29,0.03,3,9,3,0.5731610197950009,0.4490343123375771,30,0.14577114427860696,3,COMPLETE
155,0.0,0.8655106420743851,2025-12-22 20:06:32.009004,2025-12-22 20:06:42.224508,0 days 00:00:10.215504,0.02,41,0.02,18,12,11,0.0,0.8655106420743851,2,0.0,3,COMPLETE
156,0.0,0.8292827731557507,2025-12-22 20:06:42.225781,2025-12-22 20:06:52.339153,0 days 00:00:10.113372,0.18,49,0.19,6,2,25,0.0,0.8292827731557507,2,0.0,3,COMPLETE
157,0.0,0.9267993925738661,2025-12-22 20:06:52.340450,2025-12-22 20:07:02.821546,0 days 00:00:10.481096,0.18,27,0.03,18,5,25,0.0,0.9267993925738661,2,0.0,3,COMPLETE
158,0.0,0.8800275482623294,2025-12-22 20:07:02.823573,2025-12-22 20:07:13.604320,0 days 00:00:10.780747,0.18,38,0.08,10,15,11,0.0,0.8800275482623294,2,0.0,3,COMPLETE
159,0.5045972478229982,0.6287443581619275,2025-12-22 20:07:13.605600,2025-12-22 20:07:22.675535,0 days 00:00:09.069935,0.06,2,0.08,8,2,4,0.5045972478229982,0.6287443581619275,93,0.22139303482587064,3,COMPLETE
160,0.4762567746188041,0.5221182281409521,2025-12-22 20:07:22.676980,2025-12-22 20:07:33.660238,0 days 00:00:10.983258,0.06,7,0.03,3,10,18,0.4762567746188041,0.5221182281409521,85,0.1527363184079602,3,COMPLETE
161,0.0,0.8989390755976814,2025-12-22 20:07:33.662614,2025-12-22 20:07:44.135720,0 days 00:00:10.473106,0.26,14,0.14,7,8,20,0.0,0.8989390755976814,2,0.0,3,COMPLETE
162,0.0,0.9399265830437442,2025-12-22 20:07:44.137484,2025-12-22 20:07:54.983037,0 days 00:00:10.845553,0.19,27,0.03,12,9,25,0.0,0.9399265830437442,2,0.0,3,COMPLETE
163,0.0,0.8418518239711235,2025-12-22 20:07:54.984395,2025-12-22 20:08:05.371663,0 days 00:00:10.387268,0.27,44,0.26,14,13,11,0.0,0.8418518239711235,2,0.0,3,COMPLETE
164,0.791863727695756,0.41846178704522274,2025-12-22 20:08:05.373009,2025-12-22 20:08:15.019463,0 days 00:00:09.646454,0.27,47,0.01,9,6,11,0.791863727695756,0.41846178704522274,12,0.09253731343283582,3,COMPLETE
165,0.5834724203825358,0.403795025210427,2025-12-22 20:08:15.020810,2025-12-22 20:08:25.637258,0 days 00:00:10.616448,0.25,37,0.05,7,15,11,0.5834724203825358,0.403795025210427,16,0.11243781094527364,3,COMPLETE
166,0.41676234128209,0.31814771644603873,2025-12-22 20:08:25.639074,2025-12-22 20:08:37.160287,0 days 00:00:11.521213,0.22,6,0.08,1,8,41,0.41676234128209,0.31814771644603873,67,0.08756218905472637,3,COMPLETE
167,0.0,0.9335808481715061,2025-12-22 20:08:37.162160,2025-12-22 20:08:48.319278,0 days 00:00:11.157118,0.12,49,0.05,6,12,23,0.0,0.9335808481715061,2,0.0,3,COMPLETE
168,0.0,0.9535686274819887,2025-12-22 20:08:48.321120,2025-12-22 20:08:59.569276,0 days 00:00:11.248156,0.27,44,0.01,9,9,34,0.0,0.9535686274819887,2,0.0,3,COMPLETE
169,0.5417105153207663,0.3400511400930783,2025-12-22 20:08:59.570614,2025-12-22 20:09:09.900962,0 days 00:00:10.330348,0.21,28,0.0,4,5,25,0.5417105153207663,0.3400511400930783,25,0.18258706467661692,3,COMPLETE
170,0.6993512819596597,0.1885449549465247,2025-12-22 20:09:09.903022,2025-12-22 20:09:20.736595,0 days 00:00:10.833573,0.21,39,0.02,3,5,39,0.6993512819596597,0.1885449549465247,14,0.09353233830845771,3,COMPLETE
171,0.3805015590539586,0.5003083495481926,2025-12-22 20:09:20.737970,2025-12-22 20:09:32.046668,0 days 00:00:11.308698,0.15,6,0.01,3,9,26,0.3805015590539586,0.5003083495481926,84,0.10298507462686567,3,COMPLETE
172,0.4769248686391772,0.3124958953300115,2025-12-22 20:09:32.049313,2025-12-22 20:09:42.673088,0 days 00:00:10.623775,0.21,7,0.23,10,5,2,0.4769248686391772,0.3124958953300115,62,0.4791044776119403,3,COMPLETE
173,0.7818647936093674,0.5220573858196715,2025-12-22 20:09:42.675129,2025-12-22 20:09:52.834593,0 days 00:00:10.159464,0.18,44,0.01,16,13,11,0.7818647936093674,0.5220573858196715,11,0.09850746268656717,3,COMPLETE
174,0.6377476864643571,0.4259839380121326,2025-12-22 20:09:52.836369,2025-12-22 20:10:03.436357,0 days 00:00:10.599988,0.15,44,0.02,2,15,12,0.6377476864643571,0.4259839380121326,16,0.14029850746268657,3,COMPLETE
175,0.6607671291954919,0.2824283670629834,2025-12-22 20:10:03.438135,2025-12-22 20:10:13.488749,0 days 00:00:10.050614,0.24,29,0.08,2,8,15,0.6607671291954919,0.2824283670629834,29,0.16716417910447762,3,COMPLETE
176,0.8334635592975936,0.389969409454274,2025-12-22 20:10:13.490738,2025-12-22 20:10:24.339148,0 days 00:00:10.848410,0.27,44,0.01,14,13,20,0.8334635592975936,0.389969409454274,11,0.10248756218905472,3,COMPLETE
177,0.718731562734517,0.46359198765563026,2025-12-22 20:10:24.340865,2025-12-22 20:10:34.784425,0 days 00:00:10.443560,0.27,37,0.01,9,15,11,0.718731562734517,0.46359198765563026,13,0.08258706467661692,3,COMPLETE
178,0.5218805123847496,0.34946223676411936,2025-12-22 20:10:34.785791,2025-12-22 20:10:43.503830,0 days 00:00:08.718039,0.05,45,0.01,2,10,4,0.5218805123847496,0.34946223676411936,14,0.14776119402985075,3,COMPLETE
179,0.6383430407142474,0.021126695735345424,2025-12-22 20:10:43.505263,2025-12-22 20:10:52.780983,0 days 00:00:09.275720,0.21,46,0.03,13,5,2,0.6383430407142474,0.021126695735345424,3,0.6701492537313433,3,COMPLETE
180,0.5563864161495823,0.2610990545678644,2025-12-22 20:10:52.783089,2025-12-22 20:11:01.056642,0 days 00:00:08.273553,0.25,41,0.0,2,3,3,0.5563864161495823,0.2610990545678644,20,0.19651741293532338,3,COMPLETE
181,0.5368555232361055,0.3464708623684452,2025-12-22 20:11:01.057843,2025-12-22 20:11:12.330631,0 days 00:00:11.272788,0.11,15,0.03,3,7,39,0.5368555232361055,0.3464708623684452,42,0.1900497512437811,3,COMPLETE
182,0.0,0.9563618566756488,2025-12-22 20:11:12.332704,2025-12-22 20:11:25.176272,0 days 00:00:12.843568,0.01,44,0.01,18,15,50,0.0,0.9563618566756488,2,0.0,3,COMPLETE
183,0.4938951888054322,0.566649344196373,2025-12-22 20:11:25.177524,2025-12-22 20:11:35.642920,0 days 00:00:10.465396,0.24,6,0.01,14,3,38,0.4938951888054322,0.566649344196373,35,0.3029850746268657,3,COMPLETE
184,0.7979147509055905,0.2934478209733887,2025-12-22 20:11:35.644800,2025-12-22 20:11:46.149530,0 days 00:00:10.504730,0.02,35,0.02,3,6,24,0.7979147509055905,0.2934478209733887,18,0.11442786069651742,3,COMPLETE
185,0.5055823529651813,0.5943023847982882,2025-12-22 20:11:46.151432,2025-12-22 20:11:57.758847,0 days 00:00:11.607415,0.11,6,0.0,12,11,38,0.5055823529651813,0.5943023847982882,38,0.2527363184079602,3,COMPLETE
186,0.4528018327524996,0.3427551516608007,2025-12-22 20:11:57.760705,2025-12-22 20:12:08.655399,0 days 00:00:10.894694,0.21,33,0.03,4,11,25,0.4528018327524996,0.3427551516608007,17,0.15124378109452735,3,COMPLETE
187,0.0,0.920882594519228,2025-12-22 20:12:08.657074,2025-12-22 20:12:18.847701,0 days 00:00:10.190627,0.2,39,0.09,5,10,12,0.0,0.920882594519228,2,0.0,3,COMPLETE
188,0.7029381203988777,0.34934919373865975,2025-12-22 20:12:18.849284,2025-12-22 20:12:28.703921,0 days 00:00:09.854637,0.22,41,0.0,8,5,15,0.7029381203988777,0.34934919373865975,14,0.16218905472636816,3,COMPLETE
189,0.0,0.9309217215354607,2025-12-22 20:12:28.705260,2025-12-22 20:12:39.615176,0 days 00:00:10.909916,0.18,37,0.06,18,9,25,0.0,0.9309217215354607,2,0.0,3,COMPLETE
190,0.0,0.9477621310160333,2025-12-22 20:12:39.616843,2025-12-22 20:12:51.390935,0 days 00:00:11.774092,0.11,15,0.11,9,12,36,0.0,0.9477621310160333,2,0.0,3,COMPLETE
191,0.0,0.9523671741285675,2025-12-22 20:12:51.392760,2025-12-22 20:13:03.876692,0 days 00:00:12.483932,0.26,39,0.12,2,15,39,0.0,0.9523671741285675,2,0.0,3,COMPLETE
192,0.0,0.9551851042592296,2025-12-22 20:13:03.877984,2025-12-22 20:13:15.507584,0 days 00:00:11.629600,0.25,22,0.05,7,12,34,0.0,0.9551851042592296,2,0.0,3,COMPLETE
193,0.0,0.9505574432717591,2025-12-22 20:13:15.508852,2025-12-22 20:13:27.796283,0 days 00:00:12.287431,0.25,37,0.0,11,15,34,0.0,0.9505574432717591,2,0.0,3,COMPLETE
194,0.5297113599964848,0.3789767178391632,2025-12-22 20:13:27.797661,2025-12-22 20:13:36.435026,0 days 00:00:08.637365,0.05,26,0.09,2,5,4,0.5297113599964848,0.3789767178391632,28,0.1537313432835821,3,COMPLETE
195,0.0,0.9467780894430755,2025-12-22 20:13:36.436680,2025-12-22 20:13:48.201063,0 days 00:00:11.764383,0.25,15,0.07,10,14,29,0.0,0.9467780894430755,2,0.0,3,COMPLETE
196,0.0,0.9577789552701905,2025-12-22 20:13:48.202340,2025-12-22 20:13:59.434250,0 days 00:00:11.231910,0.04,6,0.03,14,8,41,0.0,0.9577789552701905,2,0.0,3,COMPLETE
197,0.0,0.7546619470713172,2025-12-22 20:13:59.436238,2025-12-22 20:14:08.751693,0 days 00:00:09.315455,0.27,44,0.03,14,2,11,0.0,0.7546619470713172,2,0.0,3,COMPLETE
198,0.0,0.9518553120215876,2025-12-22 20:14:08.753475,2025-12-22 20:14:21.333001,0 days 00:00:12.579526,0.28,45,0.13,3,15,41,0.0,0.9518553120215876,2,0.0,3,COMPLETE
199,0.0,0.9500728098515961,2025-12-22 20:14:21.334253,2025-12-22 20:14:32.444293,0 days 00:00:11.110040,0.09,6,0.01,14,9,32,0.0,0.9500728098515961,2,0.0,3,COMPLETE
200,0.6683672912188031,0.3405896531330556,2025-12-22 20:14:32.446221,2025-12-22 20:14:43.138476,0 days 00:00:10.692255,0.25,38,0.03,3,11,18,0.6683672912188031,0.3405896531330556,19,0.15522388059701492,4,COMPLETE
201,0.0,0.9552717697816613,2025-12-22 20:14:43.140120,2025-12-22 20:14:54.902476,0 days 00:00:11.762356,0.01,15,0.02,10,11,39,0.0,0.9552717697816613,2,0.0,4,COMPLETE
202,0.0,0.837310187160872,2025-12-22 20:14:54.904193,2025-12-22 20:15:05.449225,0 days 00:00:10.545032,0.06,50,0.03,18,2,41,0.0,0.837310187160872,2,0.0,4,COMPLETE
203,0.47093846388427335,0.638234441599475,2025-12-22 20:15:05.450571,2025-12-22 20:15:16.014498,0 days 00:00:10.563927,0.06,2,0.01,4,2,11,0.47093846388427335,0.638234441599475,147,0.19800995024875623,4,COMPLETE
204,0.9153236705480157,0.36278672798404327,2025-12-22 20:15:16.016145,2025-12-22 20:15:24.930130,0 days 00:00:08.913985,0.04,42,0.03,14,11,4,0.9153236705480157,0.36278672798404327,10,0.11243781094527364,4,COMPLETE
205,0.0,0.9597176320525546,2025-12-22 20:15:24.931366,2025-12-22 20:15:37.545727,0 days 00:00:12.614361,0.27,7,0.01,13,15,42,0.0,0.9597176320525546,2,0.0,4,COMPLETE
206,0.0,0.955388958637048,2025-12-22 20:15:37.547099,2025-12-22 20:15:49.645410,0 days 00:00:12.098311,0.27,8,0.05,14,14,37,0.0,0.955388958637048,2,0.0,4,COMPLETE
207,0.5652233039769948,0.5720315648075057,2025-12-22 20:15:49.647187,2025-12-22 20:15:59.755559,0 days 00:00:10.108372,0.3,7,0.0,12,11,11,0.5652233039769948,0.5720315648075057,41,0.1417910447761194,4,COMPLETE
208,0.0,0.9396509324401247,2025-12-22 20:15:59.757384,2025-12-22 20:16:10.957176,0 days 00:00:11.199792,0.02,38,0.01,14,6,41,0.0,0.9396509324401247,2,0.0,4,COMPLETE
209,0.9987710624958149,0.8729843668230245,2025-12-22 20:16:10.959202,2025-12-22 20:16:21.435922,0 days 00:00:10.476720,0.01,39,0.02,6,2,39,0.9987710624958149,0.8729843668230245,3,0.0029850746268656717,4,COMPLETE
210,0.5925010810557473,0.439630313499011,2025-12-22 20:16:21.437197,2025-12-22 20:16:31.425698,0 days 00:00:09.988501,0.25,8,0.01,14,2,28,0.5925010810557473,0.439630313499011,23,0.2099502487562189,4,COMPLETE
211,0.5253183089192248,0.5485463183107477,2025-12-22 20:16:31.427567,2025-12-22 20:16:42.200929,0 days 00:00:10.773362,0.27,27,0.01,11,7,28,0.5253183089192248,0.5485463183107477,21,0.2373134328358209,4,COMPLETE
212,0.0,0.9433672130574361,2025-12-22 20:16:42.202257,2025-12-22 20:16:53.612468,0 days 00:00:11.410211,0.3,44,0.02,13,6,50,0.0,0.9433672130574361,2,0.0,4,COMPLETE
213,0.5405670510723494,0.45714296789588543,2025-12-22 20:16:53.614295,2025-12-22 20:17:04.350677,0 days 00:00:10.736382,0.06,2,0.08,8,3,38,0.5405670510723494,0.45714296789588543,61,0.2870646766169154,4,COMPLETE
214,0.5884733944431401,0.44165618389905226,2025-12-22 20:17:04.353059,2025-12-22 20:17:15.883516,0 days 00:00:11.530457,0.0,12,0.01,3,11,34,0.5884733944431401,0.44165618389905226,47,0.16069651741293534,4,COMPLETE
215,0.6730859033627951,0.38594495567384873,2025-12-22 20:17:15.885548,2025-12-22 20:17:25.107350,0 days 00:00:09.221802,0.06,37,0.08,18,15,4,0.6730859033627951,0.38594495567384873,15,0.12487562189054727,4,COMPLETE
216,0.0,0.9455402690821982,2025-12-22 20:17:25.109073,2025-12-22 20:17:36.523620,0 days 00:00:11.414547,0.27,44,0.01,6,9,41,0.0,0.9455402690821982,2,0.0,4,COMPLETE
217,0.41799298237536003,0.5309291611125722,2025-12-22 20:17:36.525462,2025-12-22 20:17:47.714124,0 days 00:00:11.188662,0.22,2,0.12,6,8,33,0.41799298237536003,0.5309291611125722,67,0.25970149253731345,4,COMPLETE
218,0.4762567746188041,0.5221182281409521,2025-12-22 20:17:47.715399,2025-12-22 20:17:58.697665,0 days 00:00:10.982266,0.04,7,0.03,3,10,18,0.4762567746188041,0.5221182281409521,85,0.1527363184079602,4,COMPLETE
219,0.0,0.8801527173182279,2025-12-22 20:17:58.699422,2025-12-22 20:18:08.610979,0 days 00:00:09.911557,0.27,37,0.24,9,8,11,0.0,0.8801527173182279,2,0.0,4,COMPLETE
220,0.43923183383580294,0.4145771401171801,2025-12-22 20:18:08.612789,2025-12-22 20:18:19.930288,0 days 00:00:11.317499,0.29,8,0.05,7,7,44,0.43923183383580294,0.4145771401171801,28,0.17761194029850746,4,COMPLETE
221,0.6798123926988822,0.5727769049293332,2025-12-22 20:18:19.931978,2025-12-22 20:18:30.633343,0 days 00:00:10.701365,0.11,23,0.01,12,11,20,0.6798123926988822,0.5727769049293332,20,0.1562189054726368,4,COMPLETE
222,0.0,0.9392777295437386,2025-12-22 20:18:30.635085,2025-12-22 20:18:41.582887,0 days 00:00:10.947802,0.15,37,0.02,13,7,29,0.0,0.9392777295437386,2,0.0,4,COMPLETE
223,0.0,0.9542331040143126,2025-12-22 20:18:41.584768,2025-12-22 20:18:53.705325,0 days 00:00:12.120557,0.06,2,0.08,9,13,44,0.0,0.9542331040143126,2,0.0,4,COMPLETE
224,0.0,0.9597487301694927,2025-12-22 20:18:53.706670,2025-12-22 20:19:05.798654,0 days 00:00:12.091984,0.04,6,0.0,12,13,41,0.0,0.9597487301694927,2,0.0,4,COMPLETE
225,0.7087617032478093,0.48539376308030463,2025-12-22 20:19:05.800507,2025-12-22 20:19:15.682516,0 days 00:00:09.882009,0.06,37,0.08,13,15,7,0.7087617032478093,0.48539376308030463,17,0.20696517412935322,4,COMPLETE
226,0.0,0.9607601227823008,2025-12-22 20:19:15.683783,2025-12-22 20:19:28.153025,0 days 00:00:12.469242,0.15,39,0.02,10,15,39,0.0,0.9607601227823008,2,0.0,4,COMPLETE
227,0.0,0.9132287179111603,2025-12-22 20:19:28.154378,2025-12-22 20:19:38.853535,0 days 00:00:10.699157,0.26,39,0.02,10,3,39,0.0,0.9132287179111603,2,0.0,4,COMPLETE
228,0.8004255978764746,0.40297797655277473,2025-12-22 20:19:38.854804,2025-12-22 20:19:49.687411,0 days 00:00:10.832607,0.01,44,0.01,18,15,14,0.8004255978764746,0.40297797655277473,11,0.1318407960199005,4,COMPLETE
229,0.5721835698389173,0.5057443183787198,2025-12-22 20:19:49.688961,2025-12-22 20:19:59.383031,0 days 00:00:09.694070,0.27,19,0.01,9,6,11,0.5721835698389173,0.5057443183787198,34,0.13582089552238805,4,COMPLETE
230,0.0,0.9407171904496779,2025-12-22 20:19:59.384578,2025-12-22 20:20:10.497537,0 days 00:00:11.112959,0.17,42,0.05,14,7,32,0.0,0.9407171904496779,2,0.0,4,COMPLETE
231,0.0,0.9485796768015835,2025-12-22 20:20:10.499400,2025-12-22 20:20:21.443955,0 days 00:00:10.944555,0.27,47,0.01,9,6,34,0.0,0.9485796768015835,2,0.0,4,COMPLETE
232,0.4853626286459307,0.3954265702821404,2025-12-22 20:20:21.445682,2025-12-22 20:20:31.113332,0 days 00:00:09.667650,0.27,29,0.01,3,6,11,0.4853626286459307,0.3954265702821404,30,0.0955223880597015,4,COMPLETE
233,0.7356631726345623,0.2828829503525667,2025-12-22 20:20:31.114674,2025-12-22 20:20:42.873460,0 days 00:00:11.758786,0.24,48,0.0,2,11,50,0.7356631726345623,0.2828829503525667,11,0.1781094527363184,4,COMPLETE
234,0.7069114717961725,0.4039064864077942,2025-12-22 20:20:42.874632,2025-12-22 20:20:52.337187,0 days 00:00:09.462555,0.18,32,0.02,4,7,8,0.7069114717961725,0.4039064864077942,25,0.11442786069651742,4,COMPLETE
235,0.5603245957612385,0.5579983661128216,2025-12-22 20:20:52.338472,2025-12-22 20:21:04.314073,0 days 00:00:11.975601,0.11,15,0.02,10,14,39,0.5603245957612385,0.5579983661128216,30,0.25472636815920396,4,COMPLETE
236,0.5869339828043042,0.6015514077019403,2025-12-22 20:21:04.315977,2025-12-22 20:21:14.679598,0 days 00:00:10.363621,0.04,6,0.03,12,7,18,0.5869339828043042,0.6015514077019403,36,0.20149253731343283,4,COMPLETE
237,0.0,0.9219950974157888,2025-12-22 20:21:14.681460,2025-12-22 20:21:26.491124,0 days 00:00:11.809664,0.15,44,0.15,7,15,23,0.0,0.9219950974157888,2,0.0,4,COMPLETE
238,0.6424582650526862,0.37187701049638144,2025-12-22 20:21:26.492969,2025-12-22 20:21:37.165834,0 days 00:00:10.672865,0.21,27,0.03,6,9,25,0.6424582650526862,0.37187701049638144,18,0.09353233830845771,4,COMPLETE
239,0.4583824117384195,0.4817449756825224,2025-12-22 20:21:37.167111,2025-12-22 20:21:49.921204,0 days 00:00:12.754093,0.27,9,0.01,9,15,50,0.4583824117384195,0.4817449756825224,28,0.1771144278606965,4,COMPLETE
240,0.0,0.9060386884315913,2025-12-22 20:21:49.922474,2025-12-22 20:22:00.967743,0 days 00:00:11.045269,0.0,16,0.11,6,5,42,0.0,0.9060386884315913,2,0.0,4,COMPLETE
241,0.0,0.9300509232526999,2025-12-22 20:22:00.969025,2025-12-22 20:22:12.373278,0 days 00:00:11.404253,0.25,44,0.12,12,7,42,0.0,0.9300509232526999,2,0.0,4,COMPLETE
242,0.446100447358833,0.5429280225026941,2025-12-22 20:22:12.374640,2025-12-22 20:22:24.149674,0 days 00:00:11.775034,0.11,8,0.02,7,14,28,0.446100447358833,0.5429280225026941,58,0.24328358208955222,4,COMPLETE
243,0.5899108163959266,0.5786324413590913,2025-12-22 20:22:24.151136,2025-12-22 20:22:35.299806,0 days 00:00:11.148670,0.16,6,0.01,13,8,41,0.5899108163959266,0.5786324413590913,36,0.2746268656716418,4,COMPLETE
244,0.49344021468132293,0.5620662679798908,2025-12-22 20:22:35.301564,2025-12-22 20:22:45.890053,0 days 00:00:10.588489,0.13,7,0.18,6,10,17,0.49344021468132293,0.5620662679798908,62,0.2572139303482587,4,COMPLETE
245,0.0,0.9353385083504302,2025-12-22 20:22:45.891870,2025-12-22 20:22:57.480757,0 days 00:00:11.588887,0.01,44,0.12,14,13,29,0.0,0.9353385083504302,2,0.0,4,COMPLETE
