number,values_0,values_1,datetime_start,datetime_complete,duration,params_cluster_selection_epsilon,params_min_cluster_size,params_min_dist,params_min_samples,params_n_components,params_n_neighbors,user_attrs_ccc_score,user_attrs_dbcv_score,user_attrs_n_clusters,user_attrs_outlier_ratio,system_attrs_NSGAIISampler:generation,state
112,0.6097795924155912,0.4013846458770919,2025-12-22 19:52:49.748265,2025-12-22 19:53:00.144805,0 days 00:00:10.396540,0.0,20,0.27,14,5,46,0.6097795924155912,0.4013846458770919,20,0.4860696517412935,2,COMPLETE
113,0.6500583046749236,0.39621107144601103,2025-12-22 19:53:00.146625,2025-12-22 19:53:10.391963,0 days 00:00:10.245338,0.19,29,0.18,13,5,41,0.6500583046749236,0.39621107144601103,17,0.40945273631840795,2,COMPLETE
114,0.5134000118848158,0.40232298309603626,2025-12-22 19:53:10.393790,2025-12-22 19:53:19.457073,0 days 00:00:09.063283,0.15,44,0.22,16,8,8,0.5134000118848158,0.40232298309603626,14,0.4771144278606965,2,COMPLETE
115,0.3823481762107582,0.5733327810847185,2025-12-22 19:53:19.458659,2025-12-22 19:53:31.501462,0 days 00:00:12.042803,0.19,5,0.1,14,15,44,0.3823481762107582,0.5733327810847185,41,0.4298507462686567,2,COMPLETE
116,0.41496830608971524,0.49707994854681425,2025-12-22 19:53:31.503423,2025-12-22 19:53:39.602836,0 days 00:00:08.099413,0.15,18,0.17,19,3,3,0.41496830608971524,0.49707994854681425,26,0.3895522388059702,2,COMPLETE
117,0.4591597374274196,0.49007406024534444,2025-12-22 19:53:39.604545,2025-12-22 19:53:50.913877,0 days 00:00:11.309332,0.29,5,0.17,19,12,46,0.4591597374274196,0.49007406024534444,26,0.5144278606965174,2,COMPLETE
118,0.49766756157153874,0.5004204731396122,2025-12-22 19:53:50.915615,2025-12-22 19:54:02.669380,0 days 00:00:11.753765,0.01,13,0.15,17,14,48,0.49766756157153874,0.5004204731396122,28,0.4552238805970149,2,COMPLETE
119,0.4343007723214853,0.5566903885343123,2025-12-22 19:54:02.671334,2025-12-22 19:54:12.502968,0 days 00:00:09.831634,0.01,2,0.22,20,4,28,0.4343007723214853,0.5566903885343123,33,0.5646766169154229,2,COMPLETE
120,0.4188523303400516,0.5936917309858977,2025-12-22 19:54:12.504682,2025-12-22 19:54:21.961112,0 days 00:00:09.456430,0.18,13,0.06,16,8,10,0.4188523303400516,0.5936917309858977,39,0.227363184079602,2,COMPLETE
121,0.4139396402375066,0.6190642800001184,2025-12-22 19:54:21.962808,2025-12-22 19:54:32.387419,0 days 00:00:10.424611,0.18,9,0.13,12,13,14,0.4139396402375066,0.6190642800001184,57,0.27860696517412936,2,COMPLETE
122,0.6283564691735066,0.5285838124974876,2025-12-22 19:54:32.389331,2025-12-22 19:54:42.847994,0 days 00:00:10.458663,0.06,20,0.16,18,7,34,0.6283564691735066,0.5285838124974876,21,0.4174129353233831,2,COMPLETE
123,0.5804267541593678,0.30140155250013934,2025-12-22 19:54:42.849761,2025-12-22 19:54:52.366954,0 days 00:00:09.517193,0.18,45,0.0,10,15,6,0.5804267541593678,0.30140155250013934,16,0.29054726368159206,2,COMPLETE
124,0.5553750909314452,0.5058499952545278,2025-12-22 19:54:52.368547,2025-12-22 19:55:00.990488,0 days 00:00:08.621941,0.04,45,0.15,18,7,5,0.5553750909314452,0.5058499952545278,14,0.4009950248756219,2,COMPLETE
125,0.6567457780217064,0.3739172203238826,2025-12-22 19:55:00.992380,2025-12-22 19:55:11.759930,0 days 00:00:10.767550,0.02,45,0.08,3,11,34,0.6567457780217064,0.3739172203238826,13,0.32736318407960197,2,COMPLETE
126,0.6828093631559072,0.21007075689329957,2025-12-22 19:55:11.761729,2025-12-22 19:55:22.245473,0 days 00:00:10.483744,0.01,43,0.22,13,11,25,0.6828093631559072,0.21007075689329957,10,0.29950248756218906,2,COMPLETE
127,0.3973471088989137,0.5434214264984435,2025-12-22 19:55:22.246422,2025-12-22 19:55:32.838419,0 days 00:00:10.591997,0.13,18,0.03,9,12,19,0.3973471088989137,0.5434214264984435,38,0.20497512437810944,2,COMPLETE
128,0.5902535029238055,0.5171999003316079,2025-12-22 19:55:32.840160,2025-12-22 19:55:43.051231,0 days 00:00:10.211071,0.29,23,0.04,19,5,37,0.5902535029238055,0.5171999003316079,23,0.39154228855721396,2,COMPLETE
129,0.6838951290275614,0.33270859867940783,2025-12-22 19:55:43.053078,2025-12-22 19:55:53.960314,0 days 00:00:10.907236,0.09,45,0.07,10,10,46,0.6838951290275614,0.33270859867940783,15,0.25920398009950246,2,COMPLETE
130,0.6536799749473026,0.17030100088209155,2025-12-22 19:55:53.961983,2025-12-22 19:56:03.782725,0 days 00:00:09.820742,0.24,35,0.03,9,5,23,0.6536799749473026,0.17030100088209155,17,0.2054726368159204,2,COMPLETE
131,0.6598147723618792,0.34599692940522225,2025-12-22 19:56:03.784529,2025-12-22 19:56:14.419314,0 days 00:00:10.634785,0.16,38,0.19,9,14,19,0.6598147723618792,0.34599692940522225,14,0.23333333333333334,2,COMPLETE
132,0.5678426884982593,0.5752048568213773,2025-12-22 19:56:14.421685,2025-12-22 19:56:25.027357,0 days 00:00:10.605672,0.25,22,0.08,18,7,34,0.5678426884982593,0.5752048568213773,23,0.39154228855721396,2,COMPLETE
133,0.0,0.4214604875703543,2025-12-22 19:56:25.029436,2025-12-22 19:56:34.293543,0 days 00:00:09.264107,0.1,32,0.1,19,4,9,0.0,0.4214604875703543,2,0.015920398009950248,2,COMPLETE
134,0.6742056040186689,0.39039854733563684,2025-12-22 19:56:34.295361,2025-12-22 19:56:44.430920,0 days 00:00:10.135559,0.24,30,0.1,20,9,23,0.6742056040186689,0.39039854733563684,14,0.27761194029850744,2,COMPLETE
135,0.7451511194450574,0.32216166024513326,2025-12-22 19:56:44.433040,2025-12-22 19:56:55.592731,0 days 00:00:11.159691,0.25,44,0.01,10,14,32,0.7451511194450574,0.32216166024513326,12,0.21840796019900496,2,COMPLETE
136,0.46637170535062994,0.5342149217757973,2025-12-22 19:56:55.594749,2025-12-22 19:57:05.844174,0 days 00:00:10.249425,0.26,5,0.11,19,3,48,0.46637170535062994,0.5342149217757973,29,0.49203980099502487,2,COMPLETE
137,0.6471980759776347,0.34966688029786486,2025-12-22 19:57:05.846145,2025-12-22 19:57:15.726772,0 days 00:00:09.880627,0.28,32,0.04,19,4,32,0.6471980759776347,0.34966688029786486,16,0.3164179104477612,2,COMPLETE
138,0.47063778784820826,0.43086564834387053,2025-12-22 19:57:15.728570,2025-12-22 19:57:24.693578,0 days 00:00:08.965008,0.06,22,0.12,5,8,6,0.47063778784820826,0.43086564834387053,35,0.15572139303482588,2,COMPLETE
139,0.5983163901775947,0.3114988997295434,2025-12-22 19:57:24.695426,2025-12-22 19:57:35.652066,0 days 00:00:10.956640,0.14,45,0.22,13,14,25,0.5983163901775947,0.3114988997295434,9,0.3800995024875622,2,COMPLETE
140,0.400640055768213,0.5943614625609263,2025-12-22 19:57:35.653600,2025-12-22 19:57:46.817403,0 days 00:00:11.163803,0.01,12,0.0,12,10,48,0.400640055768213,0.5943614625609263,52,0.32338308457711445,2,COMPLETE
141,0.6708435462666534,0.21407668758990106,2025-12-22 19:57:46.819248,2025-12-22 19:57:57.311572,0 days 00:00:10.492324,0.01,43,0.22,10,11,25,0.6708435462666534,0.21407668758990106,12,0.2601990049751244,2,COMPLETE
142,0.36584771733133514,0.5870974503279919,2025-12-22 19:57:57.313273,2025-12-22 19:58:08.845539,0 days 00:00:11.532266,0.19,5,0.0,12,13,41,0.36584771733133514,0.5870974503279919,58,0.3029850746268657,2,COMPLETE
143,0.40571177187910373,0.5613430875376004,2025-12-22 19:58:08.847508,2025-12-22 19:58:18.698183,0 days 00:00:09.850675,0.15,18,0.03,9,14,8,0.40571177187910373,0.5613430875376004,44,0.15970149253731344,2,COMPLETE
144,0.5554011305972428,0.3043804917569775,2025-12-22 19:58:18.699994,2025-12-22 19:58:29.249032,0 days 00:00:10.549038,0.25,23,0.29,1,15,12,0.5554011305972428,0.3043804917569775,41,0.18606965174129353,2,COMPLETE
145,0.7158172688194921,0.2413237301941173,2025-12-22 19:58:29.250834,2025-12-22 19:58:39.485178,0 days 00:00:10.234344,0.04,47,0.22,19,10,25,0.7158172688194921,0.2413237301941173,8,0.4368159203980099,2,COMPLETE
146,0.604440360060548,0.5326897340306075,2025-12-22 19:58:39.486769,2025-12-22 19:58:49.861686,0 days 00:00:10.374917,0.14,22,0.1,20,10,28,0.604440360060548,0.5326897340306075,21,0.3711442786069652,2,COMPLETE
147,0.3656655663459377,0.6181240325616587,2025-12-22 19:58:49.863944,2025-12-22 19:58:59.551987,0 days 00:00:09.688043,0.23,11,0.13,12,6,14,0.3656655663459377,0.6181240325616587,54,0.2960199004975124,2,COMPLETE
148,0.0,0.31010170242239576,2025-12-22 19:58:59.553745,2025-12-22 19:59:09.523410,0 days 00:00:09.969665,0.21,24,0.22,13,3,25,0.0,0.31010170242239576,2,0.009950248756218905,2,COMPLETE
149,0.3112683349531733,0.6371044349912898,2025-12-22 19:59:09.525286,2025-12-22 19:59:19.657059,0 days 00:00:10.131773,0.14,12,0.0,12,4,30,0.3112683349531733,0.6371044349912898,56,0.2676616915422886,2,COMPLETE
150,0.5341759510696723,0.5732788974098224,2025-12-22 19:59:19.658813,2025-12-22 19:59:30.139483,0 days 00:00:10.480670,0.25,16,0.08,18,7,34,0.5341759510696723,0.5732788974098224,29,0.4,3,COMPLETE
151,0.6704672966786476,0.45213080905305464,2025-12-22 19:59:30.141237,2025-12-22 19:59:42.015495,0 days 00:00:11.874258,0.2,32,0.1,19,15,44,0.6704672966786476,0.45213080905305464,14,0.3706467661691542,3,COMPLETE
152,0.41744582846433514,0.6782928143159834,2025-12-22 19:59:42.017341,2025-12-22 19:59:52.325776,0 days 00:00:10.308435,0.1,4,0.1,11,11,14,0.41744582846433514,0.6782928143159834,69,0.26169154228855723,3,COMPLETE
153,0.5643364437655483,0.6089632147732432,2025-12-22 19:59:52.327031,2025-12-22 20:00:02.498207,0 days 00:00:10.171176,0.2,5,0.0,19,6,28,0.5643364437655483,0.6089632147732432,31,0.37512437810945276,3,COMPLETE
154,0.772583328076609,0.36138237095295506,2025-12-22 20:00:02.500549,2025-12-22 20:00:12.732892,0 days 00:00:10.232343,0.04,40,0.11,20,10,23,0.772583328076609,0.36138237095295506,10,0.3024875621890547,3,COMPLETE
155,0.4171375258133303,0.6190662723946175,2025-12-22 20:00:12.734644,2025-12-22 20:00:22.590091,0 days 00:00:09.855447,0.25,11,0.09,12,8,14,0.4171375258133303,0.6190662723946175,56,0.23681592039800994,3,COMPLETE
156,0.556002511875705,0.4422267716041359,2025-12-22 20:00:22.591380,2025-12-22 20:00:32.789170,0 days 00:00:10.197790,0.25,18,0.19,11,7,23,0.556002511875705,0.4422267716041359,33,0.31343283582089554,3,COMPLETE
157,0.400640055768213,0.5943614625609263,2025-12-22 20:00:32.791027,2025-12-22 20:00:44.094371,0 days 00:00:11.303344,0.01,12,0.0,12,10,48,0.400640055768213,0.5943614625609263,52,0.32338308457711445,3,COMPLETE
158,0.7302940534798705,0.3287560804721271,2025-12-22 20:00:44.096657,2025-12-22 20:00:53.260285,0 days 00:00:09.163628,0.15,50,0.29,15,11,7,0.7302940534798705,0.3287560804721271,7,0.5587064676616915,3,COMPLETE
159,0.33203505543624406,0.6434309738077925,2025-12-22 20:00:53.262096,2025-12-22 20:01:03.450593,0 days 00:00:10.188497,0.01,12,0.0,10,4,30,0.33203505543624406,0.6434309738077925,68,0.24328358208955222,3,COMPLETE
160,0.628671149884772,0.47118373805040303,2025-12-22 20:01:03.452446,2025-12-22 20:01:13.527458,0 days 00:00:10.075012,0.26,23,0.1,19,4,42,0.628671149884772,0.47118373805040303,18,0.45870646766169154,3,COMPLETE
161,0.5664456446500618,0.4156164163704446,2025-12-22 20:01:13.529661,2025-12-22 20:01:24.032453,0 days 00:00:10.502792,0.25,22,0.14,5,7,34,0.5664456446500618,0.4156164163704446,29,0.3189054726368159,3,COMPLETE
162,0.7368583055765742,0.36377859748361896,2025-12-22 20:01:24.034245,2025-12-22 20:01:34.228814,0 days 00:00:10.194569,0.04,47,0.22,18,10,25,0.7368583055765742,0.36377859748361896,8,0.4318407960199005,3,COMPLETE
163,0.7158172688194921,0.2413237301941173,2025-12-22 20:01:34.230479,2025-12-22 20:01:44.458724,0 days 00:00:10.228245,0.29,47,0.22,19,10,25,0.7158172688194921,0.2413237301941173,8,0.4368159203980099,3,COMPLETE
164,0.0,0.21749707176164546,2025-12-22 20:01:44.460568,2025-12-22 20:01:54.580779,0 days 00:00:10.120211,0.18,32,0.06,16,8,19,0.0,0.21749707176164546,2,0.015920398009950248,3,COMPLETE
165,0.400640055768213,0.5943614625609263,2025-12-22 20:01:54.582432,2025-12-22 20:02:05.790006,0 days 00:00:11.207574,0.01,12,0.0,12,10,48,0.400640055768213,0.5943614625609263,52,0.32338308457711445,3,COMPLETE
166,0.465659207277244,0.5584025620607889,2025-12-22 20:02:05.791850,2025-12-22 20:02:16.100942,0 days 00:00:10.309092,0.14,12,0.09,14,4,46,0.465659207277244,0.5584025620607889,38,0.38159203980099504,3,COMPLETE
167,0.6652539044541135,0.36035235126360765,2025-12-22 20:02:16.102883,2025-12-22 20:02:26.298322,0 days 00:00:10.195439,0.18,40,0.13,4,10,23,0.6652539044541135,0.36035235126360765,17,0.3029850746268657,3,COMPLETE
168,0.6491472804125527,0.39237232637812847,2025-12-22 20:02:26.300127,2025-12-22 20:02:36.771776,0 days 00:00:10.471649,0.2,22,0.12,19,7,34,0.6491472804125527,0.39237232637812847,21,0.37412935323383084,3,COMPLETE
169,0.5659954492154385,0.3435617584030749,2025-12-22 20:02:36.773761,2025-12-22 20:02:48.015644,0 days 00:00:11.241883,0.08,23,0.01,2,13,37,0.5659954492154385,0.3435617584030749,30,0.20597014925373133,3,COMPLETE
170,0.687647458978238,0.34319741478576565,2025-12-22 20:02:48.017372,2025-12-22 20:02:59.090001,0 days 00:00:11.072629,0.28,47,0.22,19,12,42,0.687647458978238,0.34319741478576565,7,0.4626865671641791,3,COMPLETE
171,0.6062882350627081,0.42461750766487244,2025-12-22 20:02:59.092059,2025-12-22 20:03:08.914687,0 days 00:00:09.822628,0.25,22,0.0,20,3,34,0.6062882350627081,0.42461750766487244,20,0.34378109452736316,3,COMPLETE
172,0.8173595913191998,0.2730570661422186,2025-12-22 20:03:08.916494,2025-12-22 20:03:20.426783,0 days 00:00:11.510289,0.26,23,0.18,19,12,42,0.8173595913191998,0.2730570661422186,3,0.023880597014925373,3,COMPLETE
173,0.661777076789874,0.3338529212041036,2025-12-22 20:03:20.428713,2025-12-22 20:03:31.267067,0 days 00:00:10.838354,0.14,45,0.28,12,10,46,0.661777076789874,0.3338529212041036,9,0.40945273631840795,3,COMPLETE
174,0.691336736629475,0.3822412738568663,2025-12-22 20:03:31.269134,2025-12-22 20:03:41.540930,0 days 00:00:10.271796,0.02,45,0.15,18,8,34,0.691336736629475,0.3822412738568663,9,0.44328358208955226,3,COMPLETE
175,0.6080692503505774,0.4901698704025223,2025-12-22 20:03:41.542722,2025-12-22 20:03:53.003474,0 days 00:00:11.460752,0.0,20,0.0,20,13,46,0.6080692503505774,0.4901698704025223,24,0.3502487562189055,3,COMPLETE
176,0.6968694944981132,0.3719613299683981,2025-12-22 20:03:53.005414,2025-12-22 20:04:03.245706,0 days 00:00:10.240292,0.0,49,0.09,14,9,25,0.6968694944981132,0.3719613299683981,8,0.32587064676616917,3,COMPLETE
177,0.6097795924155912,0.4013846458770919,2025-12-22 20:04:03.247781,2025-12-22 20:04:13.604258,0 days 00:00:10.356477,0.0,20,0.27,14,5,46,0.6097795924155912,0.4013846458770919,20,0.4860696517412935,3,COMPLETE
178,0.5664456446500618,0.4156164163704446,2025-12-22 20:04:13.606114,2025-12-22 20:04:24.172066,0 days 00:00:10.565952,0.15,22,0.14,5,7,34,0.5664456446500618,0.4156164163704446,29,0.3189054726368159,3,COMPLETE
179,0.4946993831842133,0.4417496551885163,2025-12-22 20:04:24.173963,2025-12-22 20:04:34.362799,0 days 00:00:10.188836,0.04,27,0.15,14,13,14,0.4946993831842133,0.4417496551885163,23,0.2870646766169154,3,COMPLETE
180,0.27675349135355815,0.6151516178362598,2025-12-22 20:04:34.364415,2025-12-22 20:04:44.075912,0 days 00:00:09.711497,0.09,13,0.07,10,10,10,0.27675349135355815,0.6151516178362598,54,0.19552238805970149,3,COMPLETE
181,0.5447312437213172,0.3977596751949207,2025-12-22 20:04:44.077152,2025-12-22 20:04:54.236467,0 days 00:00:10.159315,0.14,23,0.04,12,5,30,0.5447312437213172,0.3977596751949207,27,0.25970149253731345,3,COMPLETE
182,0.28698312933255915,0.6553625913614343,2025-12-22 20:04:54.238406,2025-12-22 20:05:04.869682,0 days 00:00:10.631276,0.2,5,0.0,10,4,46,0.28698312933255915,0.6553625913614343,71,0.2517412935323383,3,COMPLETE
183,0.70075329486559,0.20219807508484078,2025-12-22 20:05:04.871482,2025-12-22 20:05:15.061438,0 days 00:00:10.189956,0.25,48,0.13,12,5,37,0.70075329486559,0.20219807508484078,11,0.34626865671641793,3,COMPLETE
184,0.44975043162411205,0.6107568119322135,2025-12-22 20:05:15.062926,2025-12-22 20:05:25.870610,0 days 00:00:10.807684,0.09,12,0.05,13,5,48,0.44975043162411205,0.6107568119322135,44,0.4064676616915423,3,COMPLETE
185,0.3797595501538694,0.6177347315244276,2025-12-22 20:05:25.872599,2025-12-22 20:05:36.066858,0 days 00:00:10.194259,0.2,4,0.1,11,4,31,0.3797595501538694,0.6177347315244276,63,0.3253731343283582,3,COMPLETE
186,0.6870097560144618,0.5141110867505018,2025-12-22 20:05:36.068627,2025-12-22 20:05:45.993583,0 days 00:00:09.924956,0.25,22,0.08,18,4,34,0.6870097560144618,0.5141110867505018,19,0.3805970149253731,3,COMPLETE
187,0.6571018396251761,0.3696673589260632,2025-12-22 20:05:45.995421,2025-12-22 20:05:56.258309,0 days 00:00:10.262888,0.02,45,0.08,19,12,19,0.6571018396251761,0.3696673589260632,11,0.32039800995024875,3,COMPLETE
188,0.5354233726860151,0.5989175807469301,2025-12-22 20:05:56.260698,2025-12-22 20:06:06.207052,0 days 00:00:09.946354,0.1,2,0.1,20,4,28,0.5354233726860151,0.5989175807469301,34,0.472636815920398,3,COMPLETE
189,0.45368097450324457,0.6464827300375776,2025-12-22 20:06:06.209015,2025-12-22 20:06:15.968334,0 days 00:00:09.759319,0.1,2,0.18,20,12,10,0.45368097450324457,0.6464827300375776,37,0.39800995024875624,3,COMPLETE
190,0.31725904404059496,0.6349180169686107,2025-12-22 20:06:15.970176,2025-12-22 20:06:26.951759,0 days 00:00:10.981583,0.18,4,0.13,12,13,23,0.31725904404059496,0.6349180169686107,64,0.3283582089552239,3,COMPLETE
191,0.639544468619351,0.5648551157567135,2025-12-22 20:06:26.953709,2025-12-22 20:06:37.580771,0 days 00:00:10.627062,0.18,22,0.08,18,7,39,0.639544468619351,0.5648551157567135,22,0.3965174129353234,3,COMPLETE
192,0.5203369735931661,0.48680080854761637,2025-12-22 20:06:37.582610,2025-12-22 20:06:47.812881,0 days 00:00:10.230271,0.27,16,0.2,18,4,48,0.5203369735931661,0.48680080854761637,23,0.5159203980099503,3,COMPLETE
193,0.6945244339506447,0.34772096517437223,2025-12-22 20:06:47.814687,2025-12-22 20:06:57.761810,0 days 00:00:09.947123,0.26,36,0.18,19,3,41,0.6945244339506447,0.34772096517437223,13,0.5303482587064676,3,COMPLETE
194,0.30089894288816466,0.5533558386168699,2025-12-22 20:06:57.763793,2025-12-22 20:07:08.396257,0 days 00:00:10.632464,0.18,9,0.08,3,11,14,0.30089894288816466,0.5533558386168699,96,0.10248756218905472,3,COMPLETE
195,0.7169168917318761,0.3548935319475567,2025-12-22 20:07:08.398078,2025-12-22 20:07:18.655950,0 days 00:00:10.257872,0.24,48,0.1,20,10,23,0.7169168917318761,0.3548935319475567,8,0.3358208955223881,3,COMPLETE
196,0.5488292528138383,0.4581233649720172,2025-12-22 20:07:18.657998,2025-12-22 20:07:28.828989,0 days 00:00:10.170991,0.24,30,0.1,13,9,23,0.5488292528138383,0.4581233649720172,21,0.2671641791044776,3,COMPLETE
197,0.32129531461902944,0.5544373968516983,2025-12-22 20:07:28.830751,2025-12-22 20:07:39.626133,0 days 00:00:10.795382,0.29,5,0.04,4,5,37,0.32129531461902944,0.5544373968516983,91,0.08159203980099503,3,COMPLETE
198,0.3491434900129541,0.5924533883264695,2025-12-22 20:07:39.627426,2025-12-22 20:07:48.142122,0 days 00:00:08.514696,0.1,18,0.0,4,10,3,0.3491434900129541,0.5924533883264695,48,0.21492537313432836,3,COMPLETE
199,0.6743129561761361,0.048790539059139874,2025-12-22 20:07:48.143870,2025-12-22 20:07:58.603492,0 days 00:00:10.459622,0.04,45,0.15,3,7,34,0.6743129561761361,0.048790539059139874,10,0.2462686567164179,3,COMPLETE
200,0.5678426884982593,0.5752048568213773,2025-12-22 20:07:58.605249,2025-12-22 20:08:09.181432,0 days 00:00:10.576183,0.0,22,0.08,18,7,34,0.5678426884982593,0.5752048568213773,23,0.39154228855721396,4,COMPLETE
201,0.3864531957155523,0.6012312611457252,2025-12-22 20:08:09.183247,2025-12-22 20:08:19.412216,0 days 00:00:10.228969,0.25,11,0.11,12,8,23,0.3864531957155523,0.6012312611457252,51,0.32985074626865674,4,COMPLETE
202,0.4169536770884364,0.5487085095092922,2025-12-22 20:08:19.414041,2025-12-22 20:08:29.791578,0 days 00:00:10.377537,0.24,11,0.26,9,7,23,0.4169536770884364,0.5487085095092922,58,0.3373134328358209,4,COMPLETE
203,0.0,0.20997738526772067,2025-12-22 20:08:29.793514,2025-12-22 20:08:39.516892,0 days 00:00:09.723378,0.1,30,0.18,20,9,10,0.0,0.20997738526772067,2,0.005970149253731343,4,COMPLETE
204,0.6873463576052914,0.5253004792016508,2025-12-22 20:08:39.518399,2025-12-22 20:08:50.274837,0 days 00:00:10.756438,0.14,25,0.08,20,12,28,0.6873463576052914,0.5253004792016508,18,0.39552238805970147,4,COMPLETE
205,0.5521211775926175,0.3393354611166579,2025-12-22 20:08:50.276441,2025-12-22 20:09:00.791925,0 days 00:00:10.515484,0.15,50,0.29,15,11,28,0.5521211775926175,0.3393354611166579,8,0.4716417910447761,4,COMPLETE
206,0.3788008963915517,0.6487891247182752,2025-12-22 20:09:00.793402,2025-12-22 20:09:09.615983,0 days 00:00:08.822581,0.14,18,0.1,20,15,3,0.3788008963915517,0.6487891247182752,27,0.21890547263681592,4,COMPLETE
207,0.46185816929582113,0.49959757790985265,2025-12-22 20:09:09.617671,2025-12-22 20:09:21.261383,0 days 00:00:11.643712,0.2,5,0.18,17,14,46,0.46185816929582113,0.49959757790985265,30,0.46417910447761196,4,COMPLETE
208,0.5054505398083895,0.47241175631305515,2025-12-22 20:09:21.263203,2025-12-22 20:09:31.407489,0 days 00:00:10.144286,0.25,20,0.01,18,5,34,0.5054505398083895,0.47241175631305515,24,0.24427860696517412,4,COMPLETE
209,0.5753412388291986,0.5122048687008133,2025-12-22 20:09:31.409468,2025-12-22 20:09:42.040042,0 days 00:00:10.630574,0.2,22,0.0,18,7,39,0.5753412388291986,0.5122048687008133,21,0.2810945273631841,4,COMPLETE
210,0.7198309966247858,0.32724434157058463,2025-12-22 20:09:42.041721,2025-12-22 20:09:52.199133,0 days 00:00:10.157412,0.21,48,0.11,8,10,23,0.7198309966247858,0.32724434157058463,9,0.191044776119403,4,COMPLETE
211,0.44975043162411205,0.6107568119322135,2025-12-22 20:09:52.201166,2025-12-22 20:10:02.753704,0 days 00:00:10.552538,0.1,12,0.05,13,5,48,0.44975043162411205,0.6107568119322135,44,0.4064676616915423,4,COMPLETE
212,0.992244475854761,-0.1553117145124827,2025-12-22 20:10:02.755790,2025-12-22 20:10:12.826443,0 days 00:00:10.070653,0.25,48,0.13,17,4,34,0.992244475854761,-0.1553117145124827,4,0.21990049751243781,4,COMPLETE
213,0.3746844254517546,0.5952208894044515,2025-12-22 20:10:12.827817,2025-12-22 20:10:21.027542,0 days 00:00:08.199725,0.13,20,0.01,19,5,3,0.3746844254517546,0.5952208894044515,37,0.26616915422885573,4,COMPLETE
214,0.35061587466638505,0.5284384067521234,2025-12-22 20:10:21.029318,2025-12-22 20:10:29.856766,0 days 00:00:08.827448,0.2,18,0.19,6,15,3,0.35061587466638505,0.5284384067521234,41,0.2243781094527363,4,COMPLETE
215,0.6968694944981132,0.3719613299683981,2025-12-22 20:10:29.858610,2025-12-22 20:10:40.102070,0 days 00:00:10.243460,0.0,49,0.09,14,9,25,0.6968694944981132,0.3719613299683981,8,0.32587064676616917,4,COMPLETE
216,0.6534716042596098,0.5009864678631667,2025-12-22 20:10:40.104305,2025-12-22 20:10:49.891444,0 days 00:00:09.787139,0.01,23,0.18,19,4,30,0.6534716042596098,0.5009864678631667,17,0.4243781094527363,4,COMPLETE
217,0.6089462511763374,0.3784194902245961,2025-12-22 20:10:49.893247,2025-12-22 20:11:00.783811,0 days 00:00:10.890564,0.04,30,0.11,16,10,28,0.6089462511763374,0.3784194902245961,19,0.30895522388059704,4,COMPLETE
218,0.7087970796357072,0.5323747933299404,2025-12-22 20:11:00.785728,2025-12-22 20:11:11.105034,0 days 00:00:10.319306,0.1,30,0.14,20,9,28,0.7087970796357072,0.5323747933299404,14,0.47761194029850745,4,COMPLETE
219,0.6425857700782241,0.4348549811064045,2025-12-22 20:11:11.106924,2025-12-22 20:11:20.861438,0 days 00:00:09.754514,0.04,23,0.11,19,4,25,0.6425857700782241,0.4348549811064045,19,0.3497512437810945,4,COMPLETE
220,0.639544468619351,0.5648551157567135,2025-12-22 20:11:20.863303,2025-12-22 20:11:31.614397,0 days 00:00:10.751094,0.21,22,0.08,18,7,39,0.639544468619351,0.5648551157567135,22,0.3965174129353234,4,COMPLETE
221,0.6658138804200454,0.3908944698746203,2025-12-22 20:11:31.616372,2025-12-22 20:11:42.739988,0 days 00:00:11.123616,0.15,50,0.01,15,11,42,0.6658138804200454,0.3908944698746203,9,0.2845771144278607,4,COMPLETE
222,0.28569704946895086,0.6369977927497036,2025-12-22 20:11:42.741689,2025-12-22 20:11:53.389036,0 days 00:00:10.647347,0.1,5,0.1,9,6,28,0.28569704946895086,0.6369977927497036,77,0.3144278606965174,4,COMPLETE
223,0.5077217185594439,0.5268483058385321,2025-12-22 20:11:53.390348,2025-12-22 20:12:02.708753,0 days 00:00:09.318405,0.16,20,0.01,15,11,7,0.5077217185594439,0.5268483058385321,35,0.16318407960199005,4,COMPLETE
224,0.6841537980625908,0.3452743534905994,2025-12-22 20:12:02.710739,2025-12-22 20:12:12.766913,0 days 00:00:10.056174,0.18,37,0.08,13,5,34,0.6841537980625908,0.3452743534905994,14,0.3208955223880597,4,COMPLETE
225,0.5443154003235994,0.4248453133395124,2025-12-22 20:12:12.768699,2025-12-22 20:12:22.981284,0 days 00:00:10.212585,0.15,23,0.29,15,5,41,0.5443154003235994,0.4248453133395124,17,0.4766169154228856,4,COMPLETE
226,0.3979269826774238,0.6085902746491095,2025-12-22 20:12:22.983410,2025-12-22 20:12:31.607315,0 days 00:00:08.623905,0.25,18,0.08,20,12,3,0.3979269826774238,0.6085902746491095,32,0.27761194029850744,4,COMPLETE
227,0.5648514649576315,0.5755312526855586,2025-12-22 20:12:31.609206,2025-12-22 20:12:42.024812,0 days 00:00:10.415606,0.01,12,0.08,18,7,30,0.5648514649576315,0.5755312526855586,28,0.3716417910447761,4,COMPLETE
228,0.0,0.15052405786244802,2025-12-22 20:12:42.026593,2025-12-22 20:12:51.968772,0 days 00:00:09.942179,0.26,49,0.09,14,7,14,0.0,0.15052405786244802,2,0.016417910447761194,4,COMPLETE
